#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CMA1	FCER1A	9606.ENSP00000250378	9606.ENSP00000357097	0	0	0	0	0.373	0.113	0	0.472	0.681
CMA1	TPSAB1	9606.ENSP00000250378	9606.ENSP00000343577	0	0	0.156	0.766	0.322	0	0.400	0.250	0.708
CMA1	MS4A2	9606.ENSP00000250378	9606.ENSP00000278888	0	0	0	0	0.301	0	0	0.740	0.810
CMA1	CPA3	9606.ENSP00000250378	9606.ENSP00000296046	0	0	0	0	0.736	0.126	0	0.865	0.966
COL14A1	COL21A1	9606.ENSP00000297848	9606.ENSP00000244728	0	0	0.113	0.707	0.100	0.329	0.400	0.155	0.679
COL14A1	THBS4	9606.ENSP00000297848	9606.ENSP00000339730	0	0	0	0	0.102	0.099	0	0.330	0.411
COL14A1	FBLN5	9606.ENSP00000297848	9606.ENSP00000345008	0	0	0	0	0.145	0.091	0	0.314	0.420
COL14A1	PI16	9606.ENSP00000297848	9606.ENSP00000497550	0	0	0	0	0.082	0	0	0.398	0.424
COL14A1	ZNF423	9606.ENSP00000297848	9606.ENSP00000455426	0	0	0	0	0.097	0.053	0	0.382	0.425
COL14A1	ZCCHC24	9606.ENSP00000297848	9606.ENSP00000361411	0	0	0	0	0.063	0	0	0.421	0.434
COL14A1	TGFBR2	9606.ENSP00000297848	9606.ENSP00000351905	0	0	0	0	0.055	0.084	0	0.461	0.492
COL14A1	COL17A1	9606.ENSP00000297848	9606.ENSP00000497653	0	0	0	0.571	0.047	0	0.400	0.195	0.500
COL14A1	LAMA2	9606.ENSP00000297848	9606.ENSP00000400365	0	0	0	0	0.262	0.068	0	0.378	0.535
COL14A1	ITGA8	9606.ENSP00000297848	9606.ENSP00000367316	0	0	0	0	0.097	0	0	0.539	0.566
COL14A1	IGF1	9606.ENSP00000297848	9606.ENSP00000376637	0	0	0	0	0.271	0	0	0.516	0.632
COL14A1	COL4A2	9606.ENSP00000297848	9606.ENSP00000353654	0	0	0	0.551	0.178	0.225	0.400	0.238	0.670
COL14A1	MFAP4	9606.ENSP00000297848	9606.ENSP00000378957	0	0	0	0	0.345	0	0	0.576	0.710
COL14A1	PRELP	9606.ENSP00000297848	9606.ENSP00000343924	0	0	0	0	0.151	0.456	0	0.466	0.732
COL14A1	OGN	9606.ENSP00000297848	9606.ENSP00000364711	0	0	0	0	0.415	0.431	0	0.399	0.782
COL17A1	KRT14	9606.ENSP00000497653	9606.ENSP00000167586	0	0	0	0	0.305	0.095	0	0.765	0.839
COL17A1	CTSG	9606.ENSP00000497653	9606.ENSP00000216336	0	0	0	0	0.124	0.051	0	0.364	0.425
COL17A1	COL21A1	9606.ENSP00000497653	9606.ENSP00000244728	0	0	0	0.610	0	0	0.400	0.279	0.548
COL17A1	TP63	9606.ENSP00000497653	9606.ENSP00000264731	0	0	0	0	0.301	0	0	0.350	0.527
COL17A1	COL4A2	9606.ENSP00000497653	9606.ENSP00000353654	0	0	0.129	0.564	0	0	0.400	0.239	0.568
COL21A1	HSPG2	9606.ENSP00000244728	9606.ENSP00000363827	0	0	0	0	0.057	0.091	0	0.458	0.495
COL21A1	COL4A2	9606.ENSP00000244728	9606.ENSP00000353654	0	0	0	0.624	0.080	0.610	0.400	0.172	0.798
COL4A2	ITGA1	9606.ENSP00000353654	9606.ENSP00000282588	0	0	0	0	0.139	0	0.650	0.674	0.893
COL4A2	TK2	9606.ENSP00000353654	9606.ENSP00000299697	0	0	0	0	0	0.125	0	0.428	0.478
COL4A2	THBS4	9606.ENSP00000353654	9606.ENSP00000339730	0	0	0	0	0.069	0.099	0.400	0.210	0.549
COL4A2	PDGFA	9606.ENSP00000353654	9606.ENSP00000346508	0	0	0	0	0.056	0	0.500	0.207	0.593
COL4A2	SEMA5A	9606.ENSP00000353654	9606.ENSP00000371936	0	0	0	0	0.090	0	0	0.382	0.414
COL4A2	LAMC3	9606.ENSP00000353654	9606.ENSP00000354360	0	0	0	0	0.074	0.067	0	0.387	0.424
COL4A2	EFEMP1	9606.ENSP00000353654	9606.ENSP00000378058	0	0	0	0	0.219	0.091	0	0.298	0.458
COL4A2	F10	9606.ENSP00000353654	9606.ENSP00000364709	0	0	0	0	0.080	0.051	0	0.640	0.658
COL4A2	LAMA2	9606.ENSP00000353654	9606.ENSP00000400365	0	0	0	0	0.122	0.068	0	0.649	0.688
COL4A2	HSPG2	9606.ENSP00000353654	9606.ENSP00000363827	0	0	0	0	0.337	0.091	0	0.529	0.691
COL4A2	ITGA10	9606.ENSP00000353654	9606.ENSP00000358310	0	0	0	0	0	0	0.650	0.270	0.733
COL4A2	ITGA8	9606.ENSP00000353654	9606.ENSP00000367316	0	0	0	0	0.061	0	0.650	0.308	0.752
COPG1	SEC61A1	9606.ENSP00000325002	9606.ENSP00000243253	0	0	0	0	0.440	0	0	0.190	0.528
COPG1	RPN1	9606.ENSP00000325002	9606.ENSP00000296255	0	0	0	0	0.536	0	0	0.153	0.591
CORO2B	MOCS1	9606.ENSP00000261861	9606.ENSP00000344794	0.069	0	0	0	0.083	0	0.279	0.233	0.464
COX4I2	HLF	9606.ENSP00000365243	9606.ENSP00000226067	0	0	0	0	0.116	0.276	0.217	0.115	0.497
COX4I2	HIGD1B	9606.ENSP00000365243	9606.ENSP00000253410	0	0	0	0	0.275	0.085	0	0.612	0.720
COX4I2	COX7A1	9606.ENSP00000365243	9606.ENSP00000292907	0	0	0	0	0.186	0.428	0.360	0.731	0.909
COX4I2	TK2	9606.ENSP00000365243	9606.ENSP00000299697	0	0	0	0	0.139	0.210	0.114	0.169	0.432
COX4I2	GJA4	9606.ENSP00000365243	9606.ENSP00000343676	0	0	0	0	0.218	0	0	0.389	0.501
COX4I2	GAPDH	9606.ENSP00000365243	9606.ENSP00000380070	0	0	0	0	0.196	0	0	0.483	0.567
COX7A1	PRDM16	9606.ENSP00000292907	9606.ENSP00000270722	0	0	0	0	0	0	0	0.654	0.654
COX7A1	PLAC9	9606.ENSP00000292907	9606.ENSP00000361337	0	0	0	0	0.414	0	0	0	0.414
CPA3	CTSG	9606.ENSP00000296046	9606.ENSP00000216336	0	0	0	0	0.327	0.126	0	0.706	0.812
CPA3	MS4A2	9606.ENSP00000296046	9606.ENSP00000278888	0	0	0	0	0.794	0	0	0.711	0.938
CPA3	HPGDS	9606.ENSP00000296046	9606.ENSP00000295256	0	0	0	0	0.444	0	0	0.277	0.581
CPA3	IL33	9606.ENSP00000296046	9606.ENSP00000370842	0	0	0	0	0.086	0	0	0.375	0.404
CPA3	SLC18A2	9606.ENSP00000296046	9606.ENSP00000496339	0	0	0	0	0.393	0	0	0.119	0.442
CPA3	MRGPRX2	9606.ENSP00000296046	9606.ENSP00000333800	0	0	0	0	0.065	0	0	0.500	0.512
CPA3	TPSB2	9606.ENSP00000296046	9606.ENSP00000482743	0	0	0	0	0.638	0.126	0	0.638	0.875
CPA3	FCER1A	9606.ENSP00000296046	9606.ENSP00000357097	0	0	0	0	0.654	0	0	0.782	0.921
CPA3	TPSAB1	9606.ENSP00000296046	9606.ENSP00000343577	0	0	0	0	0.783	0.126	0	0.734	0.945
CRHBP	PENK	9606.ENSP00000274368	9606.ENSP00000400894	0	0	0	0	0.058	0	0	0.409	0.419
CRHBP	NR3C2	9606.ENSP00000274368	9606.ENSP00000350815	0	0	0	0	0.047	0	0	0.471	0.474
CRHBP	CRHR2	9606.ENSP00000274368	9606.ENSP00000340943	0	0	0	0	0.087	0	0	0.973	0.974
CRHR2	FOS	9606.ENSP00000340943	9606.ENSP00000306245	0	0	0	0	0	0	0	0.528	0.528
CRHR2	TAC1	9606.ENSP00000340943	9606.ENSP00000321106	0	0	0	0	0	0	0	0.400	0.400
CRHR2	OXTR	9606.ENSP00000340943	9606.ENSP00000324270	0	0	0	0	0.069	0	0	0.501	0.515
CRHR2	LEPR	9606.ENSP00000340943	9606.ENSP00000330393	0	0	0	0	0.047	0	0	0.504	0.507
CRHR2	NPY2R	9606.ENSP00000340943	9606.ENSP00000332591	0	0	0	0	0.042	0	0	0.449	0.449
CRHR2	GNAL	9606.ENSP00000340943	9606.ENSP00000334051	0	0	0	0	0	0.414	0	0.111	0.456
CRHR2	NR3C2	9606.ENSP00000340943	9606.ENSP00000350815	0	0	0	0	0	0	0	0.566	0.566
CRHR2	VIP	9606.ENSP00000340943	9606.ENSP00000356213	0	0	0	0	0	0.105	0	0.587	0.615
CSRNP1	GADD45B	9606.ENSP00000273153	9606.ENSP00000215631	0	0	0	0	0.781	0	0	0.378	0.858
CSRNP1	DUSP1	9606.ENSP00000273153	9606.ENSP00000239223	0	0	0	0	0.379	0.057	0	0.168	0.471
CSRNP1	EGR1	9606.ENSP00000273153	9606.ENSP00000239938	0	0	0	0	0.417	0	0	0.247	0.542
CSRNP1	EGR2	9606.ENSP00000273153	9606.ENSP00000242480	0	0	0	0	0.309	0	0	0.200	0.423
CSRNP1	FOSB	9606.ENSP00000273153	9606.ENSP00000245919	0	0	0	0	0.537	0	0	0.333	0.678
CSRNP1	SH2D3C	9606.ENSP00000273153	9606.ENSP00000317817	0	0	0	0	0.054	0	0	0.405	0.413
CSRNP1	MAFF	9606.ENSP00000273153	9606.ENSP00000442060	0	0	0	0	0.421	0	0	0.081	0.445
CSRNP1	JUN	9606.ENSP00000273153	9606.ENSP00000360266	0	0	0	0	0.401	0	0	0.167	0.480
CSRNP1	FOS	9606.ENSP00000273153	9606.ENSP00000306245	0	0	0	0	0.401	0	0	0.223	0.515
CSRNP1	ZFP36	9606.ENSP00000273153	9606.ENSP00000471239	0	0	0	0	0.645	0	0	0.079	0.659
CSRNP1	JUNB	9606.ENSP00000273153	9606.ENSP00000303315	0	0	0	0	0.650	0	0	0.068	0.660
CSRNP1	MSX1	9606.ENSP00000273153	9606.ENSP00000372170	0	0	0	0	0.048	0	0	0.844	0.845
CSRNP3	PDGFD	9606.ENSP00000318258	9606.ENSP00000376865	0	0	0	0	0.057	0	0	0.401	0.410
CSRP1	LMO2	9606.ENSP00000356275	9606.ENSP00000257818	0	0	0	0	0	0	0	0.558	0.558
CSRP1	GAPDH	9606.ENSP00000356275	9606.ENSP00000380070	0	0	0	0	0.074	0	0	0.437	0.456
CTSG	IGF2	9606.ENSP00000216336	9606.ENSP00000391826	0	0	0	0	0	0	0.400	0.088	0.429
CTSG	IL33	9606.ENSP00000216336	9606.ENSP00000370842	0	0	0	0	0.049	0	0	0.447	0.451
CTSG	VWF	9606.ENSP00000216336	9606.ENSP00000261405	0	0	0	0	0.074	0	0	0.448	0.467
CTSG	RUNX1T1	9606.ENSP00000216336	9606.ENSP00000402257	0	0	0	0	0.047	0.071	0	0.460	0.480
CTSG	IGF1	9606.ENSP00000216336	9606.ENSP00000376637	0	0	0	0	0.056	0	0.400	0.196	0.505
CTSG	F3	9606.ENSP00000216336	9606.ENSP00000334145	0	0	0	0	0	0	0	0.521	0.521
CTSG	SELP	9606.ENSP00000216336	9606.ENSP00000263686	0	0	0	0	0.133	0.046	0	0.478	0.531
CTSG	TFPI	9606.ENSP00000216336	9606.ENSP00000233156	0	0	0	0	0.042	0.264	0	0.513	0.626
CTSG	GPRASP2	9606.ENSP00000216336	9606.ENSP00000437872	0	0	0	0	0	0.633	0	0	0.633
CTSG	TPSAB1	9606.ENSP00000216336	9606.ENSP00000343577	0	0	0.152	0.775	0.250	0	0.400	0.162	0.637
CTSG	F2RL2	9606.ENSP00000216336	9606.ENSP00000296641	0	0	0	0	0	0.126	0.650	0.060	0.687
CTSG	F2RL3	9606.ENSP00000216336	9606.ENSP00000248076	0	0	0	0	0	0.126	0.650	0.264	0.755
CTSG	F2R	9606.ENSP00000216336	9606.ENSP00000321326	0	0	0	0	0	0.051	0.650	0.417	0.789
CYGB	F3	9606.ENSP00000293230	9606.ENSP00000334145	0	0	0	0	0.043	0	0	0.594	0.594
CYP2U1	GJC2	9606.ENSP00000333212	9606.ENSP00000355675	0	0	0	0	0	0	0	0.401	0.400
CYYR1	KDR	9606.ENSP00000299340	9606.ENSP00000263923	0	0	0	0	0.494	0	0	0.121	0.536
CYYR1	EMCN	9606.ENSP00000299340	9606.ENSP00000296420	0	0	0	0	0.403	0	0	0.100	0.440
CYYR1	SPARCL1	9606.ENSP00000299340	9606.ENSP00000414856	0	0	0	0	0.462	0	0	0	0.462
CYYR1	SOX18	9606.ENSP00000299340	9606.ENSP00000341815	0	0	0	0	0.423	0	0	0.129	0.476
DAB2IP	PDZD2	9606.ENSP00000259371	9606.ENSP00000402033	0	0	0	0	0.060	0.043	0	0.397	0.410
DAB2IP	GSN	9606.ENSP00000259371	9606.ENSP00000362924	0	0	0	0	0.062	0	0	0.404	0.417
DCHS1	FAT4	9606.ENSP00000299441	9606.ENSP00000377862	0	0	0	0.725	0.183	0	0	0.555	0.621
DES	GFAP	9606.ENSP00000363071	9606.ENSP00000253408	0	0	0.058	0.940	0	0.796	0	0	0.800
DES	JAG1	9606.ENSP00000363071	9606.ENSP00000254958	0	0	0	0	0.058	0.067	0	0.481	0.504
DES	SGCA	9606.ENSP00000363071	9606.ENSP00000262018	0	0	0	0	0.399	0	0	0.159	0.473
DES	FGF2	9606.ENSP00000363071	9606.ENSP00000264498	0	0	0	0	0.067	0.064	0	0.405	0.435
DES	SYNPO2	9606.ENSP00000363071	9606.ENSP00000306015	0	0	0	0	0.291	0	0	0.208	0.414
DES	PECAM1	9606.ENSP00000363071	9606.ENSP00000457421	0	0	0	0	0.106	0.124	0	0.299	0.403
DES	GAPDH	9606.ENSP00000363071	9606.ENSP00000380070	0	0	0	0	0.066	0	0	0.416	0.431
DES	MYH11	9606.ENSP00000363071	9606.ENSP00000379616	0	0	0	0	0.596	0	0	0.189	0.659
DHDH	NKD1	9606.ENSP00000221403	9606.ENSP00000268459	0	0	0	0	0	0	0	0.437	0.437
DHH	PSMC4	9606.ENSP00000497483	9606.ENSP00000157812	0	0	0	0	0	0	0.400	0.084	0.426
DHH	PSMD8	9606.ENSP00000497483	9606.ENSP00000215071	0	0	0	0	0.068	0	0.400	0	0.416
DHH	GLI1	9606.ENSP00000497483	9606.ENSP00000228682	0	0	0	0	0.065	0.126	0	0.832	0.851
DHH	EGR2	9606.ENSP00000497483	9606.ENSP00000242480	0	0	0	0	0	0.090	0	0.411	0.442
DHH	JAG1	9606.ENSP00000497483	9606.ENSP00000254958	0	0	0	0	0.048	0.071	0	0.388	0.412
DHH	PTCH2	9606.ENSP00000497483	9606.ENSP00000361266	0	0	0	0	0.068	0.495	0.900	0.995	0.999
DHH	GLI2	9606.ENSP00000497483	9606.ENSP00000390436	0	0	0	0	0.060	0.126	0	0.806	0.827
DIPK2B	PKDCC	9606.ENSP00000381086	9606.ENSP00000294964	0	0	0	0	0.044	0	0	0.479	0.480
DIPK2B	TIE1	9606.ENSP00000381086	9606.ENSP00000361554	0	0	0	0	0.178	0	0	0.312	0.411
DIRAS3	FLT1	9606.ENSP00000360020	9606.ENSP00000282397	0	0	0	0	0.042	0.075	0	0.399	0.421
DIRAS3	NAP1L5	9606.ENSP00000360020	9606.ENSP00000320488	0	0	0	0	0.096	0.054	0	0.513	0.547
DKK2	NKD1	9606.ENSP00000285311	9606.ENSP00000268459	0	0	0	0	0.058	0	0	0.417	0.427
DKK2	FZD4	9606.ENSP00000285311	9606.ENSP00000434034	0	0	0	0	0	0	0	0.499	0.499
DKK2	WNT9B	9606.ENSP00000285311	9606.ENSP00000290015	0	0	0	0	0	0.045	0.650	0.376	0.773
DKK2	FRZB	9606.ENSP00000285311	9606.ENSP00000295113	0	0	0	0	0.067	0	0	0.827	0.832
DLC1	TNS1	9606.ENSP00000276297	9606.ENSP00000171887	0	0	0	0	0.084	0.292	0	0.640	0.746
DLC1	TNS4	9606.ENSP00000276297	9606.ENSP00000254051	0	0	0	0	0	0	0	0.621	0.621
DLG2	SLC17A7	9606.ENSP00000365272	9606.ENSP00000221485	0	0	0	0	0.137	0.066	0	0.559	0.613
DLG2	NRXN2	9606.ENSP00000365272	9606.ENSP00000265459	0	0	0	0	0.138	0.101	0.500	0.411	0.741
DLG2	LRRC4C	9606.ENSP00000365272	9606.ENSP00000278198	0	0	0	0	0.092	0.110	0	0.370	0.446
DLG2	GRIA4	9606.ENSP00000365272	9606.ENSP00000282499	0	0	0	0	0.110	0.125	0.400	0.430	0.698
DLG2	LRFN5	9606.ENSP00000365272	9606.ENSP00000298119	0	0	0	0	0.109	0.110	0	0.334	0.426
DLG2	LGI4	9606.ENSP00000365272	9606.ENSP00000312273	0	0	0	0	0.107	0	0	0.442	0.480
DLG2	PARD6G	9606.ENSP00000365272	9606.ENSP00000343144	0	0	0	0	0	0.127	0	0.450	0.499
DLG2	DNM3	9606.ENSP00000365272	9606.ENSP00000347457	0	0	0	0	0.145	0	0	0.437	0.498
DLG2	NLGN3	9606.ENSP00000365272	9606.ENSP00000351591	0	0	0	0	0.087	0.282	0.500	0.398	0.776
DLG2	FZD4	9606.ENSP00000365272	9606.ENSP00000434034	0	0	0	0	0.042	0.074	0	0.416	0.436
DLG2	KCNA1	9606.ENSP00000365272	9606.ENSP00000371985	0	0	0	0	0.155	0.261	0	0.605	0.731
DLG2	SHANK3	9606.ENSP00000365272	9606.ENSP00000489407	0	0	0	0	0.080	0.114	0.500	0.826	0.919
DLK2	NGFR	9606.ENSP00000349893	9606.ENSP00000172229	0	0	0	0	0.075	0	0	0.380	0.402
DLK2	EGFL7	9606.ENSP00000349893	9606.ENSP00000360764	0	0	0	0	0.042	0	0	0.400	0.400
DLK2	TTC28	9606.ENSP00000349893	9606.ENSP00000381003	0	0	0	0	0	0.099	0	0.576	0.601
DLL1	GLI1	9606.ENSP00000355718	9606.ENSP00000228682	0	0	0	0	0.055	0.095	0	0.390	0.433
DLL1	DLL4	9606.ENSP00000355718	9606.ENSP00000249749	0	0	0.068	0.932	0.075	0	0.900	0.413	0.942
DLL1	JAG1	9606.ENSP00000355718	9606.ENSP00000254958	0	0	0	0.853	0.050	0	0.400	0.684	0.804
DLL1	HEY1	9606.ENSP00000355718	9606.ENSP00000338272	0	0	0	0	0.064	0.071	0	0.857	0.864
DLL1	TRPC6	9606.ENSP00000355718	9606.ENSP00000340913	0	0	0	0	0	0	0	0.401	0.401
DLL1	PECAM1	9606.ENSP00000355718	9606.ENSP00000457421	0	0	0	0	0.069	0.107	0	0.358	0.420
DLL1	PDGFD	9606.ENSP00000355718	9606.ENSP00000376865	0	0	0	0	0.045	0	0	0.438	0.440
DLL1	GAPDH	9606.ENSP00000355718	9606.ENSP00000380070	0	0	0	0	0	0.071	0	0.426	0.444
DLL1	EFNB2	9606.ENSP00000355718	9606.ENSP00000493716	0	0	0	0	0.058	0	0	0.622	0.629
DLL1	NOTCH4	9606.ENSP00000355718	9606.ENSP00000364163	0	0	0	0.644	0.115	0.087	0.900	0.987	0.998
DLL4	GLI1	9606.ENSP00000249749	9606.ENSP00000228682	0	0	0	0	0.055	0.095	0	0.368	0.412
DLL4	SOX7	9606.ENSP00000249749	9606.ENSP00000301921	0	0	0	0	0.125	0.050	0	0.345	0.408
DLL4	EPAS1	9606.ENSP00000249749	9606.ENSP00000263734	0	0	0	0	0.086	0	0	0.380	0.409
DLL4	DOCK6	9606.ENSP00000249749	9606.ENSP00000294618	0	0	0	0	0.120	0.050	0	0.353	0.412
DLL4	ENG	9606.ENSP00000249749	9606.ENSP00000362299	0	0	0	0	0.128	0	0	0.359	0.417
DLL4	PGF	9606.ENSP00000249749	9606.ENSP00000451040	0	0	0	0	0.074	0	0	0.414	0.434
DLL4	TEK	9606.ENSP00000249749	9606.ENSP00000369375	0	0	0	0.552	0.163	0	0	0.371	0.452
DLL4	EGFL7	9606.ENSP00000249749	9606.ENSP00000360764	0	0	0	0	0.144	0.099	0	0.357	0.460
DLL4	GAPDH	9606.ENSP00000249749	9606.ENSP00000380070	0	0	0	0	0	0.071	0	0.443	0.460
DLL4	LYVE1	9606.ENSP00000249749	9606.ENSP00000256178	0	0	0	0	0.086	0.095	0	0.400	0.461
DLL4	SOX17	9606.ENSP00000249749	9606.ENSP00000297316	0	0	0	0	0.148	0.050	0	0.415	0.485
DLL4	NRP1	9606.ENSP00000249749	9606.ENSP00000265371	0	0	0	0	0.043	0	0	0.490	0.491
DLL4	MECOM	9606.ENSP00000249749	9606.ENSP00000264674	0	0	0	0	0.056	0.095	0	0.466	0.503
DLL4	GJA4	9606.ENSP00000249749	9606.ENSP00000343676	0	0	0	0	0.199	0	0	0.412	0.509
DLL4	ROBO4	9606.ENSP00000249749	9606.ENSP00000304945	0	0	0	0	0.183	0	0	0.434	0.518
DLL4	VWF	9606.ENSP00000249749	9606.ENSP00000261405	0	0	0	0	0.167	0.091	0	0.427	0.529
DLL4	SOX18	9606.ENSP00000249749	9606.ENSP00000341815	0	0	0	0	0.229	0.050	0	0.433	0.549
DLL4	VEGFC	9606.ENSP00000249749	9606.ENSP00000480043	0	0	0	0	0	0.066	0	0.547	0.559
DLL4	VEGFD	9606.ENSP00000249749	9606.ENSP00000297904	0	0	0	0	0.044	0.066	0	0.587	0.599
DLL4	EMCN	9606.ENSP00000249749	9606.ENSP00000296420	0	0	0	0	0.160	0	0	0.577	0.629
DLL4	PECAM1	9606.ENSP00000249749	9606.ENSP00000457421	0	0	0	0	0.075	0.107	0	0.594	0.636
DLL4	FGF2	9606.ENSP00000249749	9606.ENSP00000264498	0	0	0	0	0.054	0.042	0	0.637	0.642
DLL4	JAG1	9606.ENSP00000249749	9606.ENSP00000254958	0	0	0	0.851	0.049	0	0.400	0.463	0.666
DLL4	FLT1	9606.ENSP00000249749	9606.ENSP00000282397	0	0	0	0	0.170	0	0	0.761	0.793
DLL4	HEY1	9606.ENSP00000249749	9606.ENSP00000338272	0	0	0	0	0.062	0.071	0	0.792	0.803
DLL4	KDR	9606.ENSP00000249749	9606.ENSP00000263923	0	0	0	0	0.183	0	0	0.787	0.818
DLL4	FLT4	9606.ENSP00000249749	9606.ENSP00000261937	0	0	0	0	0.133	0	0	0.803	0.822
DLL4	EFNB2	9606.ENSP00000249749	9606.ENSP00000493716	0	0	0	0	0.072	0	0	0.819	0.825
DLL4	NOTCH4	9606.ENSP00000249749	9606.ENSP00000364163	0	0	0	0.645	0.181	0.087	0.900	0.988	0.998
DNM3	NGF	9606.ENSP00000347457	9606.ENSP00000358525	0	0	0	0	0	0	0.400	0	0.400
DOK4	IGF1	9606.ENSP00000455566	9606.ENSP00000376637	0	0	0	0	0	0	0	0.462	0.461
DUSP1	GADD45B	9606.ENSP00000239223	9606.ENSP00000215631	0	0	0	0	0.420	0	0	0.453	0.669
DUSP1	SNCA	9606.ENSP00000239223	9606.ENSP00000500990	0	0	0	0	0	0	0	0.431	0.431
DUSP1	ID1	9606.ENSP00000239223	9606.ENSP00000365280	0	0	0	0	0.083	0	0	0.409	0.434
DUSP1	KLF4	9606.ENSP00000239223	9606.ENSP00000363804	0	0	0	0	0.242	0.067	0	0.281	0.448
DUSP1	EGR3	9606.ENSP00000239223	9606.ENSP00000318057	0	0	0	0	0.117	0.067	0	0.399	0.462
DUSP1	GAPDH	9606.ENSP00000239223	9606.ENSP00000380070	0.047	0	0	0	0.054	0	0	0.486	0.496
DUSP1	KLF2	9606.ENSP00000239223	9606.ENSP00000248071	0	0	0	0	0.352	0.067	0	0.280	0.527
DUSP1	EGR2	9606.ENSP00000239223	9606.ENSP00000242480	0	0	0	0	0.216	0.067	0	0.567	0.656
DUSP1	JUNB	9606.ENSP00000239223	9606.ENSP00000303315	0	0	0	0	0.544	0.091	0	0.328	0.698
DUSP1	NR4A1	9606.ENSP00000239223	9606.ENSP00000440864	0	0	0	0	0.370	0	0	0.686	0.794
DUSP1	EGR1	9606.ENSP00000239223	9606.ENSP00000239938	0	0	0	0	0.488	0.067	0	0.615	0.800
DUSP1	FOSB	9606.ENSP00000239223	9606.ENSP00000245919	0	0	0	0	0.538	0.094	0	0.701	0.864
DUSP1	JUN	9606.ENSP00000239223	9606.ENSP00000360266	0	0	0	0	0.482	0.103	0	0.824	0.911
DUSP1	ZFP36	9606.ENSP00000239223	9606.ENSP00000471239	0	0	0	0	0.784	0	0	0.707	0.934
DUSP1	FOS	9606.ENSP00000239223	9606.ENSP00000306245	0	0	0	0	0.801	0.130	0	0.795	0.961
DUSP6	EGR1	9606.ENSP00000279488	9606.ENSP00000239938	0	0	0	0	0.256	0.067	0	0.641	0.729
DUSP6	EGR2	9606.ENSP00000279488	9606.ENSP00000242480	0	0	0	0	0.174	0.067	0	0.353	0.458
DUSP6	JAG1	9606.ENSP00000279488	9606.ENSP00000254958	0	0	0	0	0.067	0.072	0	0.512	0.541
DUSP6	FGF7	9606.ENSP00000279488	9606.ENSP00000267843	0	0	0	0	0	0	0	0.403	0.403
DUSP6	NKD1	9606.ENSP00000279488	9606.ENSP00000268459	0	0	0	0	0.042	0	0	0.591	0.591
DUSP6	ID1	9606.ENSP00000279488	9606.ENSP00000365280	0	0	0	0	0.055	0	0	0.476	0.483
DUSP6	IL17RD	9606.ENSP00000279488	9606.ENSP00000296318	0	0	0	0	0.043	0	0	0.501	0.502
DUSP6	SPRY1	9606.ENSP00000279488	9606.ENSP00000481675	0	0	0	0	0.081	0	0	0.484	0.506
DUSP6	NR4A1	9606.ENSP00000279488	9606.ENSP00000440864	0	0	0	0	0.143	0	0	0.450	0.508
DUSP6	HEY1	9606.ENSP00000279488	9606.ENSP00000338272	0	0	0	0	0.054	0	0	0.514	0.520
DUSP6	RPS6KA2	9606.ENSP00000279488	9606.ENSP00000422435	0	0	0	0	0	0	0	0.552	0.552
DUSP6	EGR3	9606.ENSP00000279488	9606.ENSP00000318057	0	0	0	0	0.114	0.067	0	0.523	0.572
DUSP6	JUN	9606.ENSP00000279488	9606.ENSP00000360266	0	0	0	0	0.095	0.077	0	0.644	0.676
DUSP6	FOS	9606.ENSP00000279488	9606.ENSP00000306245	0	0	0	0	0.233	0.094	0	0.660	0.743
DUSP6	SPRY4	9606.ENSP00000279488	9606.ENSP00000344967	0	0	0	0	0.136	0	0	0.725	0.752
DUSP6	SPRY2	9606.ENSP00000279488	9606.ENSP00000366306	0	0	0	0	0.271	0	0	0.776	0.829
EBF1	EGR1	9606.ENSP00000322898	9606.ENSP00000239938	0	0	0	0	0.043	0.071	0	0.583	0.597
EBF1	LMO2	9606.ENSP00000322898	9606.ENSP00000257818	0	0	0	0	0.059	0	0	0.400	0.411
EBF1	PRDM16	9606.ENSP00000322898	9606.ENSP00000270722	0	0	0	0	0	0.091	0	0.559	0.582
EBF1	MEIS1	9606.ENSP00000322898	9606.ENSP00000272369	0	0	0	0	0.056	0	0	0.421	0.430
EBF1	ZKSCAN7	9606.ENSP00000322898	9606.ENSP00000273320	0	0	0	0	0.048	0.071	0	0.449	0.470
EBF1	TAL1	9606.ENSP00000322898	9606.ENSP00000294339	0	0	0	0	0	0	0	0.432	0.432
EBF1	LDB2	9606.ENSP00000322898	9606.ENSP00000306772	0	0	0	0	0.074	0	0	0.577	0.592
EBF1	PDE1C	9606.ENSP00000322898	9606.ENSP00000379496	0	0	0	0	0.062	0	0	0.405	0.418
EBF1	MEIS2	9606.ENSP00000322898	9606.ENSP00000453793	0	0	0	0	0.049	0	0	0.416	0.421
EBF1	LHFPL6	9606.ENSP00000322898	9606.ENSP00000368908	0	0	0	0	0.103	0	0	0.421	0.458
EBF1	GATA1	9606.ENSP00000322898	9606.ENSP00000365858	0	0	0	0	0	0.045	0	0.497	0.499
EBF1	NFIA	9606.ENSP00000322898	9606.ENSP00000360231	0	0	0	0	0.072	0	0	0.490	0.506
